trip_name,counts
Yerba Buena Center of the Arts (3rd @ Howard) - Howard at 2nd,31
California Ave Caltrain Station - Park at Olive,31
Beale at Market - Post at Kearny,31
Post at Kearny - Beale at Market,31
Embarcadero at Vallejo - Beale at Market,31
Yerba Buena Center of the Arts (3rd @ Howard) - Spear at Folsom,31
Yerba Buena Center of the Arts (3rd @ Howard) - 2nd at South Park,31
Washington at Kearny - Steuart at Market,31
St James Park - San Salvador at 1st,31
Market at Sansome - Washington at Kearny,31
Howard at 2nd - Embarcadero at Bryant,31
Park at Olive - University and Emerson,31
Broadway St at Battery St - Commercial at Montgomery,31
San Francisco Caltrain (Townsend at 4th) - Grant Avenue at Columbus Avenue,31
Powell Street BART - Spear at Folsom,30
Mountain View City Hall - Evelyn Park and Ride,30
Powell at Post (Union Square) - San Francisco City Hall,30
Commercial at Montgomery - South Van Ness at Market,30
Beale at Market - Powell at Post (Union Square),30
Mountain View Caltrain Station - Middlefield Light Rail Station,30
Davis at Jackson - Grant Avenue at Columbus Avenue,30
Washington at Kearny - Grant Avenue at Columbus Avenue,30
San Jose Diridon Caltrain Station - Santa Clara County Civic Center,30
2nd at Townsend - Civic Center BART (7th at Market),30
Harry Bridges Plaza (Ferry Building) - Civic Center BART (7th at Market),30
Embarcadero at Bryant - Post at Kearny,29
SJSU - San Salvador at 9th - Adobe on Almaden,29
Market at 4th - Golden Gate at Polk,29
Beale at Market - Golden Gate at Polk,29
Evelyn Park and Ride - Evelyn Park and Ride,29
Market at 10th - Washington at Kearny,29
2nd at Townsend - Washington at Kearny,29
Powell at Post (Union Square) - Embarcadero at Bryant,29
San Antonio Caltrain Station - Mountain View City Hall,29
San Mateo County Center - San Mateo County Center,29
Embarcadero at Vallejo - Grant Avenue at Columbus Avenue,29
Mountain View Caltrain Station - Rengstorff Avenue / California Street,29
Rengstorff Avenue / California Street - Rengstorff Avenue / California Street,29
Beale at Market - 2nd at Folsom,28
Embarcadero at Vallejo - Howard at 2nd,28
2nd at Townsend - Market at 10th,28
Post at Kearney - Market at 10th,28
St James Park - San Pedro Square,28
Broadway St at Battery St - 2nd at South Park,28
Howard at 2nd - Washington at Kearny,28
Market at 4th - Washington at Kearny,28
Embarcadero at Vallejo - Embarcadero at Bryant,28
Market at Sansome - Embarcadero at Folsom,28
Grant Avenue at Columbus Avenue - Washington at Kearney,28
Palo Alto Caltrain Station - University and Emerson,28
Castro Street and El Camino Real - Mountain View City Hall,28
San Pedro Square - SJSU - San Salvador at 9th,28
Howard at 2nd - Grant Avenue at Columbus Avenue,28
Civic Center BART (7th at Market) - Grant Avenue at Columbus Avenue,28
Post at Kearny - Civic Center BART (7th at Market),28
Davis at Jackson - Civic Center BART (7th at Market),28
Market at Sansome - Mechanics Plaza (Market at Battery),28
Commercial at Montgomery - San Francisco Caltrain (Townsend at 4th),28
MLK Library - MLK Library,27
Clay at Battery - Post at Kearny,27
Adobe on Almaden - Adobe on Almaden,27
San Jose City Hall - San Jose City Hall,27
Market at 4th - Embarcadero at Folsom,27
Market at 4th - San Francisco City Hall,27
Steuart at Market - South Van Ness at Market,27
Yerba Buena Center of the Arts (3rd @ Howard) - South Van Ness at Market,27
2nd at South Park - Broadway St at Battery St,27
Embarcadero at Bryant - Powell at Post (Union Square),27
San Antonio Caltrain Station - Mountain View Caltrain Station,27
Beale at Market - Mechanics Plaza (Market at Battery),27
Post at Kearny - Yerba Buena Center of the Arts (3rd @ Howard),27
Howard at 2nd - 2nd at Folsom,26
Post at Kearny - 5th at Howard,26
Yerba Buena Center of the Arts (3rd @ Howard) - Market at 4th,26
Townsend at 7th - Post at Kearney,26
San Salvador at 1st - Adobe on Almaden,26
Mechanics Plaza (Market at Battery) - Market at Sansome,26
Washington at Kearney - Powell Street BART,26
Clay at Battery - Golden Gate at Polk,26
Clay at Battery - Embarcadero at Bryant,26
2nd at South Park - Embarcadero at Bryant,26
Howard at 2nd - Embarcadero at Vallejo,26
Harry Bridges Plaza (Ferry Building) - San Francisco City Hall,26
Broadway St at Battery St - Powell at Post (Union Square),26
SJSU 4th at San Carlos - MLK Library,25
Post at Kearny - 2nd at Folsom,25
Embarcadero at Folsom - 2nd at Folsom,25
Embarcadero at Sansome - 5th at Howard,25
Market at 4th - Post at Kearny,25
Post at Kearny - Clay at Battery,25
Grant Avenue at Columbus Avenue - Post at Kearney,25
Clay at Battery - Davis at Jackson,25
Japantown - San Jose City Hall,25
Townsend at 7th - Golden Gate at Polk,25
Market at 10th - Embarcadero at Folsom,25
Rengstorff Avenue / California Street - Mountain View City Hall,25
Golden Gate at Polk - San Francisco City Hall,25
SJSU 4th at San Carlos - San Jose Diridon Caltrain Station,25
Golden Gate at Polk - Harry Bridges Plaza (Ferry Building),25
Washington at Kearny - 2nd at Folsom,24
Yerba Buena Center of the Arts (3rd @ Howard) - 2nd at Folsom,24
2nd at Folsom - Post at Kearney,24
San Jose Civic Center - San Pedro Square,24
Washington at Kearney - Steuart at Market,24
Broadway St at Battery St - Powell Street BART,24
Steuart at Market - Golden Gate at Polk,24
Davis at Jackson - Embarcadero at Bryant,24
Santa Clara at Almaden - San Jose Civic Center,24
Washington at Kearney - Washington at Kearney,24
Yerba Buena Center of the Arts (3rd @ Howard) - Embarcadero at Vallejo,24
Civic Center BART (7th at Market) - Broadway St at Battery St,24
Park at Olive - Palo Alto Caltrain Station,24
San Francisco City Hall - Powell at Post (Union Square),24
Steuart at Market - Civic Center BART (7th at Market),24
Post at Kearny - San Francisco Caltrain 2 (330 Townsend),24
Broadway St at Battery St - Howard at 2nd,23
Broadway St at Battery St - Market at 10th,23
Howard at 2nd - Post at Kearney,23
Golden Gate at Polk - Embarcadero at Bryant,23
Spear at Folsom - Embarcadero at Folsom,23
Commercial at Montgomery - Broadway St at Battery St,23
Mountain View Caltrain Station - San Antonio Caltrain Station,23
Townsend at 7th - Powell at Post (Union Square),23
Post at Kearny - Mechanics Plaza (Market at Battery),23
Embarcadero at Vallejo - Mechanics Plaza (Market at Battery),23
Embarcadero at Vallejo - San Francisco Caltrain 2 (330 Townsend),23
Commercial at Montgomery - San Francisco Caltrain 2 (330 Townsend),23
SJSU - San Salvador at 9th - MLK Library,22
Broadway St at Battery St - 2nd at Folsom,22
Embarcadero at Vallejo - Market at 4th,22
California Ave Caltrain Station - Cowper at University,22
Embarcadero at Bryant - Washington at Kearny,22
San Pedro Square - San Jose Civic Center,22
SJSU 4th at San Carlos - SJSU 4th at San Carlos,22
Howard at 2nd - San Francisco City Hall,22
Market at 4th - Broadway St at Battery St,22
Commercial at Montgomery - Grant Avenue at Columbus Avenue,22
San Jose City Hall - Japantown,21
Commercial at Montgomery - 5th at Howard,21
Commercial at Montgomery - Clay at Battery,21
2nd at Folsom - Washington at Kearney,21
Mechanics Plaza (Market at Battery) - San Francisco City Hall,21
2nd at Folsom - Broadway St at Battery St,21
Powell Street BART - Broadway St at Battery St,21
San Jose Diridon Caltrain Station - SJSU - San Salvador at 9th,21
Davis at Jackson - Powell at Post (Union Square),21
Washington at Kearny - Powell at Post (Union Square),21
Redwood City Public Library - Redwood City Caltrain Station,21
Washington at Kearny - Temporary Transbay Terminal (Howard at Beale),21
Mechanics Plaza (Market at Battery) - 2nd at Folsom,20
SJSU 4th at San Carlos - St James Park,20
Powell at Post (Union Square) - Post at Kearney,20
St James Park - San Jose City Hall,20
Market at 4th - 5th St at Folsom St,20
2nd at Townsend - Golden Gate at Polk,20
Grant Avenue at Columbus Avenue - Golden Gate at Polk,20
Japantown - Paseo de San Antonio,20
2nd at South Park - Washington at Kearny,20
Post at Kearny - Embarcadero at Vallejo,20
San Antonio Shopping Center - University and Emerson,20
Ryland Park - Arena Green / SAP Center,20
Post at Kearny - Powell at Post (Union Square),20
Embarcadero at Folsom - Grant Avenue at Columbus Avenue,20
Mountain View City Hall - Castro Street and El Camino Real,20
Spear at Folsom - Civic Center BART (7th at Market),20
Charleston Park/ North Bayshore Area - Charleston Park/ North Bayshore Area,20
Post at Kearney - Harry Bridges Plaza (Ferry Building),20
Post at Kearny - Temporary Transbay Terminal (Howard at Beale),20
Clay at Battery - 5th at Howard,19
Japantown - St James Park,19
Post at Kearny - Spear at Folsom,19
Davis at Jackson - Townsend at 7th,19
San Salvador at 1st - San Pedro Square,19
Post at Kearney - Steuart at Market,19
Washington at Kearny - Embarcadero at Vallejo,19
San Jose City Hall - SJSU 4th at San Carlos,19
Evelyn Park and Ride - Mountain View City Hall,19
Embarcadero at Folsom - South Van Ness at Market,19
Embarcadero at Sansome - South Van Ness at Market,19
Redwood City Medical Center - Redwood City Caltrain Station,19
Park at Olive - California Ave Caltrain Station,19
Spear at Folsom - Grant Avenue at Columbus Avenue,19
Embarcadero at Bryant - Grant Avenue at Columbus Avenue,19
5th St at Folsom St - Market at 4th,18
Embarcadero at Bryant - Market at 10th,18
Embarcadero at Folsom - Market at 10th,18
5th at Howard - Embarcadero at Bryant,18
5th at Howard - Washington at Kearney,18
Harry Bridges Plaza (Ferry Building) - Washington at Kearney,18
Market at 10th - San Francisco City Hall,18
Townsend at 7th - San Francisco City Hall,18
San Jose Civic Center - Arena Green / SAP Center,18
Post at Kearney - Commercial at Montgomery,18
SJSU - San Salvador at 9th - SJSU - San Salvador at 9th,18
Charleston Park/ North Bayshore Area - Mountain View Caltrain Station,18
San Antonio Caltrain Station - California Ave Caltrain Station,18
Embarcadero at Folsom - Beale at Market,17
5th at Howard - Post at Kearney,17
Broadway St at Battery St - Townsend at 7th,17
2nd at Folsom - Davis at Jackson,17
Embarcadero at Vallejo - Davis at Jackson,17
San Pedro Square - San Pedro Square,17
Spear at Folsom - Powell Street BART,17
Ryland Park - Paseo de San Antonio,17
MLK Library - San Jose Civic Center,17
Broadway St at Battery St - Embarcadero at Vallejo,17
Grant Avenue at Columbus Avenue - Embarcadero at Vallejo,17
Adobe on Almaden - SJSU 4th at San Carlos,17
2nd at Townsend - San Francisco City Hall,17
2nd at Townsend - South Van Ness at Market,17
2nd at South Park - South Van Ness at Market,17
Embarcadero at Vallejo - Powell at Post (Union Square),17
2nd at South Park - Grant Avenue at Columbus Avenue,17
Beale at Market - Civic Center BART (7th at Market),17
Clay at Battery - San Francisco Caltrain 2 (330 Townsend),17
Embarcadero at Vallejo - Yerba Buena Center of the Arts (3rd @ Howard),17
Ryland Park - MLK Library,16
Spear at Folsom - Post at Kearny,16
Market at 10th - Post at Kearney,16
Clay at Battery - Townsend at 7th,16
Washington at Kearney - Market at Sansome,16
Embarcadero at Vallejo - Powell Street BART,16
St James Park - Paseo de San Antonio,16
Powell Street BART - Washington at Kearny,16
Post at Kearny - Embarcadero at Bryant,16
Yerba Buena Center of the Arts (3rd @ Howard) - Embarcadero at Bryant,16
South Van Ness at Market - Washington at Kearney,16
Post at Kearney - Embarcadero at Sansome,16
San Pedro Square - Arena Green / SAP Center,16
Post at Kearny - South Van Ness at Market,16
Market at 10th - Broadway St at Battery St,16
Washington at Kearney - San Francisco Caltrain (Townsend at 4th),16
San Francisco City Hall - Temporary Transbay Terminal (Howard at Beale),16
San Jose Civic Center - MLK Library,15
Washington at Kearney - Howard at 2nd,15
Arena Green / SAP Center - St James Park,15
Howard at 2nd - Beale at Market,15
Civic Center BART (7th at Market) - Post at Kearney,15
Ryland Park - San Pedro Square,15
Embarcadero at Vallejo - Market at Sansome,15
San Pedro Square - San Jose City Hall,15
Powell Street BART - 5th St at Folsom St,15
Townsend at 7th - Washington at Kearny,15
Davis at Jackson - Washington at Kearny,15
Powell Street BART - Embarcadero at Folsom,15
Adobe on Almaden - San Jose Civic Center,15
MLK Library - Santa Clara at Almaden,15
2nd at Folsom - South Van Ness at Market,15
Washington at Kearny - South Van Ness at Market,15
Howard at 2nd - Broadway St at Battery St,15
Townsend at 7th - Broadway St at Battery St,15
Redwood City Caltrain Station - Palo Alto Caltrain Station,15
Santa Clara at Almaden - SJSU - San Salvador at 9th,15
Embarcadero at Folsom - Powell at Post (Union Square),15
Market at 10th - Grant Avenue at Columbus Avenue,15
San Francisco City Hall - Grant Avenue at Columbus Avenue,15
Santa Clara County Civic Center - Santa Clara County Civic Center,15
Broadway St at Battery St - Yerba Buena Center of the Arts (3rd @ Howard),15
St James Park - Japantown,14
San Pedro Square - MLK Library,14
St James Park - St James Park,14
SJSU - San Salvador at 9th - St James Park,14
Post at Kearney - 2nd at Townsend,14
Spear at Folsom - Post at Kearney,14
Commercial at Montgomery - Post at Kearney,14
Embarcadero at Folsom - Spear at Folsom,14
Paseo de San Antonio - San Pedro Square,14
San Salvador at 1st - Paseo de San Antonio,14
SJSU 4th at San Carlos - Paseo de San Antonio,14
San Jose City Hall - San Jose Civic Center,14
Embarcadero at Bryant - Washington at Kearney,14
Washington at Kearny - San Francisco City Hall,14
Commercial at Montgomery - San Francisco City Hall,14
Yerba Buena Center of the Arts (3rd @ Howard) - San Francisco City Hall,14
San Antonio Shopping Center - San Antonio Shopping Center,14
San Mateo County Center - Redwood City Caltrain Station,14
Clay at Battery - 2nd at Folsom,13
San Antonio Caltrain Station - Park at Olive,13
Mechanics Plaza (Market at Battery) - Beale at Market,13
Golden Gate at Polk - Clay at Battery,13
Washington at Kearny - Spear at Folsom,13
San Jose City Hall - Adobe on Almaden,13
Powell Street BART - Davis at Jackson,13
San Jose City Hall - San Pedro Square,13
Arena Green / SAP Center - San Jose City Hall,13
Golden Gate at Polk - 5th St at Folsom St,13
MLK Library - San Salvador at 1st,13
Embarcadero at Folsom - Washington at Kearny,13
Commercial at Montgomery - Embarcadero at Bryant,13
Paseo de San Antonio - San Jose Civic Center,13
Beale at Market - Washington at Kearney,13
Washington at Kearney - Embarcadero at Sansome,13
Market at Sansome - San Francisco City Hall,13
San Pedro Square - Japantown,12
Japantown - Ryland Park,12
Park at Olive - Park at Olive,12
Steuart at Market - Beale at Market,12
San Francisco City Hall - Clay at Battery,12
San Francisco City Hall - Spear at Folsom,12
SJSU 4th at San Carlos - Adobe on Almaden,12
Santa Clara at Almaden - Adobe on Almaden,12
San Francisco City Hall - Davis at Jackson,12
Arena Green / SAP Center - San Pedro Square,12
Post at Kearny - Market at Sansome,12
Embarcadero at Folsom - Powell Street BART,12
San Jose Civic Center - Paseo de San Antonio,12
San Francisco City Hall - Washington at Kearny,12
Arena Green / SAP Center - San Jose Civic Center,12
5th at Howard - San Francisco City Hall,12
Stanford in Redwood City - Stanford in Redwood City,12
San Salvador at 1st - SJSU - San Salvador at 9th,12
San Mateo County Center - Redwood City Public Library,12
Castro Street and El Camino Real - San Antonio Shopping Center,12
Golden Gate at Polk - Grant Avenue at Columbus Avenue,12
St James Park - Santa Clara County Civic Center,12
San Antonio Caltrain Station - Rengstorff Avenue / California Street,12
Washington at Kearny - 5th at Howard,11
Ryland Park - St James Park,11
Paseo de San Antonio - St James Park,11
Embarcadero at Folsom - Clay at Battery,11
Post at Kearney - Spear at Folsom,11
Commercial at Montgomery - Townsend at 7th,11
Paseo de San Antonio - Adobe on Almaden,11
Washington at Kearny - Davis at Jackson,11
Santa Clara at Almaden - San Pedro Square,11
Embarcadero at Bryant - Powell Street BART,11
MLK Library - San Jose City Hall,11
Park at Olive - Cowper at University,11
San Pedro Square - Paseo de San Antonio,11
Golden Gate at Polk - Embarcadero at Folsom,11
SJSU - San Salvador at 9th - San Jose Civic Center,11
Powell at Post (Union Square) - Washington at Kearney,11
Ryland Park - Santa Clara at Almaden,11
Beale at Market - San Francisco City Hall,11
Paseo de San Antonio - Arena Green / SAP Center,11
Clay at Battery - Commercial at Montgomery,11
Washington at Kearny - Commercial at Montgomery,11
San Mateo County Center - Stanford in Redwood City,11
Paseo de San Antonio - SJSU - San Salvador at 9th,11
San Francisco Caltrain 2 (330 Townsend) - Grant Avenue at Columbus Avenue,11
Clay at Battery - Civic Center BART (7th at Market),11
2nd at South Park - Civic Center BART (7th at Market),11
San Jose Diridon Caltrain Station - Japantown,10
St James Park - Ryland Park,10
Embarcadero at Sansome - 2nd at Folsom,10
Davis at Jackson - 5th at Howard,10
Post at Kearney - Post at Kearney,10
Steuart at Market - Post at Kearney,10
Powell Street BART - Post at Kearney,10
Yerba Buena Center of the Arts (3rd @ Howard) - Post at Kearney,10
Howard at 2nd - Davis at Jackson,10
SJSU - San Salvador at 9th - San Pedro Square,10
SJSU 4th at San Carlos - San Jose City Hall,10
Post at Kearny - Golden Gate at Polk,10
Yerba Buena Center of the Arts (3rd @ Howard) - Golden Gate at Polk,10
Paseo de San Antonio - San Salvador at 1st,10
Adobe on Almaden - Paseo de San Antonio,10
Clay at Battery - Washington at Kearny,10
South Van Ness at Market - Embarcadero at Bryant,10
SJSU 4th at San Carlos - San Jose Civic Center,10
Market at Sansome - Washington at Kearney,10
San Antonio Shopping Center - Mountain View City Hall,10
Clay at Battery - San Francisco City Hall,10
Embarcadero at Sansome - San Francisco City Hall,10
Embarcadero at Vallejo - Commercial at Montgomery,10
Redwood City Public Library - Stanford in Redwood City,10
California Ave Caltrain Station - San Antonio Caltrain Station,10
Yerba Buena Center of the Arts (3rd @ Howard) - Powell at Post (Union Square),10
Arena Green / SAP Center - San Jose Diridon Caltrain Station,10
Washington at Kearney - Harry Bridges Plaza (Ferry Building),10
Santa Clara County Civic Center - Ryland Park,9
Golden Gate at Polk - 2nd at Folsom,9
Embarcadero at Vallejo - 2nd at Folsom,9
Embarcadero at Vallejo - 5th at Howard,9
Washington at Kearney - Market at 4th,9
MLK Library - St James Park,9
Market at Sansome - Post at Kearny,9
Beale at Market - Post at Kearney,9
Davis at Jackson - Post at Kearney,9
Japantown - Adobe on Almaden,9
Post at Kearney - Davis at Jackson,9
Paseo de San Antonio - San Jose City Hall,9
Japantown - San Salvador at 1st,9
San Pedro Square - San Salvador at 1st,9
San Jose City Hall - San Salvador at 1st,9
SJSU 4th at San Carlos - San Salvador at 1st,9
Golden Gate at Polk - Washington at Kearny,9
Mechanics Plaza (Market at Battery) - Washington at Kearney,9
San Pedro Square - SJSU 4th at San Carlos,9
Paseo de San Antonio - SJSU 4th at San Carlos,9
San Pedro Square - Santa Clara at Almaden,9
Yerba Buena Center of the Arts (3rd @ Howard) - Broadway St at Battery St,9
University and Emerson - Palo Alto Caltrain Station,9
MLK Library - SJSU - San Salvador at 9th,9
Park at Olive - San Antonio Caltrain Station,9
Charleston Park/ North Bayshore Area - San Antonio Caltrain Station,9
Post at Kearney - Powell at Post (Union Square),9
Rengstorff Avenue / California Street - California Ave Caltrain Station,9
Post at Kearney - Grant Avenue at Columbus Avenue,9
South Van Ness at Market - Grant Avenue at Columbus Avenue,9
San Antonio Shopping Center - Charleston Park/ North Bayshore Area,9
Post at Kearney - San Francisco Caltrain 2 (330 Townsend),9
Adobe on Almaden - MLK Library,8
5th St at Folsom St - Post at Kearny,8
Market at 4th - Post at Kearney,8
Embarcadero at Vallejo - Townsend at 7th,8
Golden Gate at Polk - Davis at Jackson,8
S. Market St at Park Ave - San Pedro Square,8
Civic Center BART (7th at Market) - 5th St at Folsom St,8
Market at Sansome - Golden Gate at Polk,8
Santa Clara at Almaden - Paseo de San Antonio,8
Arena Green / SAP Center - Paseo de San Antonio,8
Spear at Folsom - Washington at Kearny,8
Embarcadero at Vallejo - Washington at Kearny,8
Market at 4th - Washington at Kearney,8
Embarcadero at Sansome - Washington at Kearney,8
2nd at Folsom - San Francisco City Hall,8
Davis at Jackson - San Francisco City Hall,8
Steuart at Market - San Francisco City Hall,8
Broadway St at Battery St - San Francisco City Hall,8
Redwood City Medical Center - San Mateo County Center,8
San Salvador at 1st - Arena Green / SAP Center,8
San Jose Diridon Caltrain Station - Arena Green / SAP Center,8
Clay at Battery - South Van Ness at Market,8
Franklin at Maple - Redwood City Public Library,8
San Antonio Shopping Center - California Ave Caltrain Station,8
Washington at Kearney - Grant Avenue at Columbus Avenue,8
Broadway St at Battery St - Grant Avenue at Columbus Avenue,8
Embarcadero at Vallejo - Civic Center BART (7th at Market),8
Washington at Kearney - Mechanics Plaza (Market at Battery),8
Redwood City Caltrain Station - Mezes,7
SJSU - San Salvador at 9th - Japantown,7
Santa Clara County Civic Center - Japantown,7
Santa Clara at Almaden - MLK Library,7
Arena Green / SAP Center - MLK Library,7
Embarcadero at Vallejo - Market at 10th,7
Embarcadero at Vallejo - Post at Kearny,7
Washington at Kearney - Beale at Market,7
Embarcadero at Bryant - Post at Kearney,7
Post at Kearney - Townsend at 7th,7
St James Park - Adobe on Almaden,7
MLK Library - San Pedro Square,7
SJSU 4th at San Carlos - San Pedro Square,7
Ryland Park - San Jose City Hall,7
2nd at South Park - Golden Gate at Polk,7
Embarcadero at Vallejo - Golden Gate at Polk,7
Market at 10th - Embarcadero at Bryant,7
San Salvador at 1st - San Jose Civic Center,7
Howard at 2nd - Washington at Kearney,7
Market at 10th - Washington at Kearney,7
San Francisco City Hall - Embarcadero at Vallejo,7
San Jose Civic Center - SJSU 4th at San Carlos,7
Paseo de San Antonio - Santa Clara at Almaden,7
Arena Green / SAP Center - Santa Clara at Almaden,7
San Antonio Caltrain Station - University and Emerson,7
Post at Kearny - San Francisco City Hall,7
2nd at South Park - San Francisco City Hall,7
San Jose City Hall - Arena Green / SAP Center,7
San Antonio Caltrain Station - Palo Alto Caltrain Station,7
San Jose Civic Center - SJSU - San Salvador at 9th,7
San Mateo County Center - Redwood City Medical Center,7
Rengstorff Avenue / California Street - San Antonio Shopping Center,7
San Jose Civic Center - Santa Clara County Civic Center,7
San Antonio Caltrain Station - Charleston Park/ North Bayshore Area,7
Castro Street and El Camino Real - Charleston Park/ North Bayshore Area,7
Post at Kearney - Yerba Buena Center of the Arts (3rd @ Howard),7
Paseo de San Antonio - Ryland Park,6
SJSU 4th at San Carlos - Ryland Park,6
Broadway St at Battery St - 5th at Howard,6
Mountain View Caltrain Station - Park at Olive,6
Washington at Kearney - Spear at Folsom,6
MLK Library - Adobe on Almaden,6
Washington at Kearney - 2nd at South Park,6
Redwood City Caltrain Station - Franklin at Maple,6
San Jose Civic Center - San Jose City Hall,6
San Francisco Caltrain 2 (330 Townsend) - 5th St at Folsom St,6
Embarcadero at Bryant - Golden Gate at Polk,6
Broadway St at Battery St - Washington at Kearny,6
San Francisco City Hall - Embarcadero at Bryant,6
Santa Clara County Civic Center - San Jose Civic Center,6
Spear at Folsom - Washington at Kearney,6
2nd at South Park - Washington at Kearney,6
Post at Kearney - Embarcadero at Vallejo,6
San Jose City Hall - Santa Clara at Almaden,6
Spear at Folsom - San Francisco City Hall,6
Japantown - Arena Green / SAP Center,6
SJSU 4th at San Carlos - Arena Green / SAP Center,6
Washington at Kearney - Commercial at Montgomery,6
Embarcadero at Vallejo - Broadway St at Battery St,6
Japantown - SJSU - San Salvador at 9th,6
Palo Alto Caltrain Station - Mountain View Caltrain Station,6
2nd at Townsend - Grant Avenue at Columbus Avenue,6
Evelyn Park and Ride - Castro Street and El Camino Real,6
Post at Kearney - Civic Center BART (7th at Market),6
Mountain View City Hall - Rengstorff Avenue / California Street,6
5th St at Folsom St - San Francisco Caltrain 2 (330 Townsend),6
Washington at Kearney - Yerba Buena Center of the Arts (3rd @ Howard),6
Santa Clara at Almaden - Japantown,5
Mezes Park - Mezes Park,5
San Jose City Hall - St James Park,5
San Salvador at 1st - St James Park,5
Post at Kearney - Clay at Battery,5
Clay at Battery - Post at Kearney,5
Embarcadero at Folsom - Post at Kearney,5
Mechanics Plaza (Market at Battery) - Post at Kearney,5
San Mateo County Center - Broadway at Main,5
Yerba Buena Center of the Arts (3rd @ Howard) - Davis at Jackson,5
Embarcadero at Vallejo - 2nd at South Park,5
Post at Kearney - Market at Sansome,5
5th St at Folsom St - Steuart at Market,5
Santa Clara at Almaden - San Jose City Hall,5
Spear at Folsom - Golden Gate at Polk,5
Santa Clara at Almaden - San Salvador at 1st,5
Arena Green / SAP Center - San Salvador at 1st,5
Commercial at Montgomery - Washington at Kearny,5
Washington at Kearney - Embarcadero at Bryant,5
Post at Kearney - Embarcadero at Folsom,5
Japantown - San Jose Civic Center,5
St James Park - San Jose Civic Center,5
Commercial at Montgomery - Embarcadero at Vallejo,5
MLK Library - SJSU 4th at San Carlos,5
Arena Green / SAP Center - SJSU 4th at San Carlos,5
San Salvador at 1st - Santa Clara at Almaden,5
Embarcadero at Bryant - San Francisco City Hall,5
Broadway St at Battery St - South Van Ness at Market,5
San Francisco City Hall - Broadway St at Battery St,5
Park at Olive - San Antonio Shopping Center,5
Mountain View City Hall - San Antonio Shopping Center,5
Palo Alto Caltrain Station - San Antonio Caltrain Station,5
Middlefield Light Rail Station - Mountain View Caltrain Station,5
Townsend at 7th - Grant Avenue at Columbus Avenue,5
Arena Green / SAP Center - Santa Clara County Civic Center,5
5th St at Folsom St - Mechanics Plaza (Market at Battery),5
Post at Kearney - San Francisco Caltrain (Townsend at 4th),5
Davis at Jackson - Yerba Buena Center of the Arts (3rd @ Howard),5
San Salvador at 1st - Japantown,4
San Jose Civic Center - Japantown,4
San Pedro Square - Ryland Park,4
Santa Clara at Almaden - Ryland Park,4
Washington at Kearney - 2nd at Folsom,4
Post at Kearney - 5th at Howard,4
Redwood City Caltrain Station - Park at Olive,4
Santa Clara at Almaden - St James Park,4
Post at Kearney - Beale at Market,4
Washington at Kearney - Clay at Battery,4
Adobe on Almaden - San Pedro Square,4
Redwood City Caltrain Station - Sequoia Hospital,4
Adobe on Almaden - San Jose City Hall,4
Santa Clara County Civic Center - San Jose City Hall,4
Adobe on Almaden - San Salvador at 1st,4
Powell Street BART - Embarcadero at Bryant,4
Civic Center BART (7th at Market) - Embarcadero at Bryant,4
San Francisco City Hall - Embarcadero at Folsom,4
Steuart at Market - Washington at Kearney,4
Japantown - Santa Clara at Almaden,4
St James Park - Santa Clara at Almaden,4
Redwood City Caltrain Station - University and Emerson,4
Mezes Park - San Mateo County Center,4
MLK Library - Arena Green / SAP Center,4
Adobe on Almaden - Arena Green / SAP Center,4
SJSU - San Salvador at 9th - Arena Green / SAP Center,4
Santa Clara County Civic Center - Arena Green / SAP Center,4
San Jose Diridon Caltrain Station - S. Market St at Park Ave,4
Davis at Jackson - South Van Ness at Market,4
Embarcadero at Bryant - South Van Ness at Market,4
University and Emerson - Stanford in Redwood City,4
Washington at Kearney - Broadway St at Battery St,4
St James Park - SJSU - San Salvador at 9th,4
SJSU 4th at San Carlos - SJSU - San Salvador at 9th,4
Redwood City Public Library - Redwood City Public Library,4
California Ave Caltrain Station - San Antonio Shopping Center,4
University and Emerson - San Antonio Caltrain Station,4
Kaiser Hospital - Redwood City Caltrain Station,4
Sequoia Hospital - Redwood City Caltrain Station,4
Middlefield Light Rail Station - Middlefield Light Rail Station,4
University and Emerson - Mountain View Caltrain Station,4
Embarcadero at Folsom - Civic Center BART (7th at Market),4
Post at Kearney - Mechanics Plaza (Market at Battery),4
Cyril Magnin St at Ellis St - Harry Bridges Plaza (Ferry Building),4
Washington at Kearney - Temporary Transbay Terminal (Howard at Beale),4
Mezes - Mezes,3
San Antonio Shopping Center - Park at Olive,3
Charleston Park/ North Bayshore Area - Park at Olive,3
Washington at Kearney - Post at Kearney,3
Embarcadero at Sansome - Post at Kearney,3
5th St at Folsom St - Spear at Folsom,3
Washington at Kearney - Townsend at 7th,3
Arena Green / SAP Center - Adobe on Almaden,3
Redwood City Medical Center - Broadway at Main,3
Redwood City Caltrain Station - Broadway at Main,3
Redwood City Medical Center - Franklin at Maple,3
San Francisco Caltrain (Townsend at 4th) - 5th St at Folsom St,3
Commercial at Montgomery - Golden Gate at Polk,3
Broadway St at Battery St - Golden Gate at Polk,3
Ryland Park - San Salvador at 1st,3
Rengstorff Avenue / California Street - Evelyn Park and Ride,3
Post at Kearney - Embarcadero at Bryant,3
Clay at Battery - Washington at Kearney,3
Davis at Jackson - Washington at Kearney,3
Powell Street BART - Washington at Kearney,3
